rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
2.0,I am returning mine to the store,"It pushes their own pay content even if you do not have Amazon Prime. As in there is Prime stuff on the main screen even when you do not have Prime which is odd. It is geared toward Prime people.<br />I am probably going to return mine to the store. What I do like about it is It is fast (faster than my Roku 1 which has refused to update) and has an internet browser app called Silk which I only got when I did a system re-install. Which was odd.<br />There are banner ads for products right on the home screen like for cereal. And I do not eat cereal so that is also odd being I have been an Amazon customer over 10 plus years since and you would think they know this being they have tons of my info.<br />and they do not show you what are free shows. With the Smart Tv Amazon app and Roku Amazon Apps? They have a &#34;Prime&#34; labe banner across the shows which means it is a free show. But...they do not have this and I read this was done on purpose. So, it literally is like click-bait I believe to make you click-click-click on shows and if you like the show that is a pay one then they hope you will...pay!<br />It literally can take hours to find the free ones. This is shady and not user friendly.<br />It visually reminds me of the Amazon app. So, it is kinda like I bought the app which I already have for free on my Smart tv and my old Roku.<br /><br />And they will not and do not tell you the Alexa talking remote does NOT work with Netflix. I called the tech people and was told yes. true. it does not on &#34;3rd party apps&#34; which Netflix I guess is. Simple commands like trying to rewind or turn the volume up will not work with the talking Alexa remote watching a show on Netflix. But does apparently with Hulu?<br /><br />If you need Accessibility features? You need go elsewhere! They obviously did not test these features. Ask my cat...because they are the opposite of accessible! Ironic eh? I was literally almost crying trying out the zoom and talking stuff. The froze and the directions were so convoluted and ridiculous. LIke and entire long list of up down. hold this and hold that and pause plus play and. It was almost like a joke. but not!<br />See photo below of how the app has the &#34;prime&#34; banner label to show free shows but how Fire stick does not. shady. I told them too and they told me? Do factory reset. smh. Online told me in articles that they did this on purpose.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51UcjBU+zDL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51UcjBU+zDL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51UcjBU+zDL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61d3T3MzQtL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61d3T3MzQtL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61d3T3MzQtL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00ZV9RDKK,B075X8471B,AEKPXGAS7MDLNHMCEZMOOQUOYJLA,1514080730113,6,True
5.0,Buy online and save,Buy online and save,[],B00ZV9RDKK,B075X8471B,AH36E36623RTQH4AYL5JEKYAY3IA,1576201439832,0,True
5.0,Great to give as a gift or keep for yourself.,"I recieved a fire stick last year for Christmas and it has come in very handy, especially after I cut cable this year. I've already purchased two to give as gifts this year. Everything I need is right there on the stick, prime tv, hulu, netflix, hbo go and anything else I subscribe too.",[],B00ZV9RDKK,B075X8471B,AFIQVXPSPMDWYMV2C4F3BTKZWG5A,1545265409325,0,True
2.0,Stick,Apps don't load good very slow some apps can't get to work,[],B00ZV9RDKK,B075X8471B,AHMRTIXJUJF27GQGZYZNCN4UF5IA,1485868276000,0,True
5.0,Streams well.,Fast and easy install.  Streams great,[],B00ZV9RDKK,B075X8471B,AHOMZA6S5M3XTVVLMAMADDP5LE7A,1580324527173,0,True
4.0,"Amazing product, since i got it im glued to ...","Amazing product, since i got it im glued to my tv. The only flaw is that sometimes the connection to my wifi drops other than that i love my fire sticks",[],B00ZV9RDKK,B075X8471B,AH3JGR7M7SDTPFFR7O2LDOEDFT7A,1496734982000,0,True
5.0,Love watching Prime shows on my regulat TV,All I can say is:  &#34;What took me sooooooooooooo  long? &#34; lol,[],B00ZV9RDKK,B075X8471B,AG3KMZF6UEAZEEBJYBXFWXBKM72Q,1517593307806,0,True
5.0,Awesome,Love it. Wish I had it when I was injured. Amazing for 40.00$,[],B00ZV9RDKK,B075X8471B,AF2VCB3RW4LHXYW5D62XJ5GR6TJA,1497228787444,0,True
5.0,Great Price,We love our Firestick. Great price,[],B00ZV9RDKK,B075X8471B,AHU4BIQDQS5LNEHN3FT4626IGQOA,1538808336623,0,True
5.0,👍👍,I LOVE IT. After trying out the fire stick I've recently bought the fire TV.  You get so much for such a small price. This will be a great Christmas gift.,[],B00ZV9RDKK,B075X8471B,AHSHBZ44VKMLEH3O4DQGY5DWSE3Q,1481239135000,0,True
4.0,Firestick,It's been good so far.,[],B00ZV9RDKK,B075X8471B,AF2EF3XNHBEOMHAUAYDSNZTVXTCQ,1533863723724,0,True
5.0,Love it!,Love it!<br /><br />I have 5 firesticks and love them. Easy to install and easy to configure. I highly recommend installing Kodi on it and then it becomes the perfect all in one device. The fact that I own 5 of them shows that I am willing to purchase it again.,[],B00ZV9RDKK,B075X8471B,AEYTUWVOEPWUE7W2SUS3R7ELJNJQ,1482811902000,1,True
5.0,Five Stars,Great! Product ordered a second one for my bedroom.,[],B00ZV9RDKK,B075X8471B,AE5UUNFSJGKLSTB3FB3XWKFHNZKQ,1482433069000,0,True
3.0,Great when they Work-Read On,"Bought my first one for the Master bedroom on Black Friday from Best Buy and like it. Works fine, my Son set it up in literally 5 minutes. Bought another one Motherday 2018. Literally had my Son sitting out the house waiting to hook it up in the living room, the TV pulled out and ready to go. It was delivered just before 7pm that evening. He knows these fire sticks like the back of his hand and had it working for 5 minutes then remote stopped and he could not pair it up again. I told him to stop messing with it after about 30 minutes and was already on line getting a return shipping label from Amazon. He messed with it for another hour I would guess determined to get it to work, then finally he gave up. Kind of upset him that he could not get it working on Mothersday, but that is Electronics these days, great when they work, but with mass production you are bound to get defective ones. Hence, just look at all the refurbished re-certified electronics on the market being sold these days. Anyway, I had to send it back the next day. I think I will stick with the Roku Streaming Stick Plus in the living room which works just fine that I purchased from Amazon. One of each in the house hold is enough.",[],B00ZV9RDKK,B075X8471B,AGBF2BZRN6M65YBFZCF54ENDRRAA,1526390174414,0,True
5.0,Five Stars,Easy to use. As long as have a wifi service I can bring it to anywhere I want.,[],B00ZV9RDKK,B075X8471B,AHP7QCX4EJYRBLPDXDVTYHELI4FA,1497805206228,0,True
5.0,Great,Awesome product love it!,[],B00ZV9RDKK,B075X8471B,AG3OXL4I5XXCFRR6X6WULZJKNOPA,1561686059067,0,True
5.0,Easy directions on you tube to use it,As described. Easy directions on you tube to use it.,[],B00ZV9RDKK,B075X8471B,AF5FFHWJFUFRKC523LBBZQ6UIFVQ,1482951094000,0,True
5.0,Five Stars,works perfectly,[],B00ZV9RDKK,B075X8471B,AG7ZHLIFREPYD7OBVVR55VULM57A,1504615254589,0,True
5.0,Fire stick,Great product,[],B00ZV9RDKK,B075X8471B,AF5CNZ3NSAWI6CFA3VBFDTI5U4FQ,1540569395380,0,True
5.0,Five Stars,Wonderful replaced fire stick without Alexa and makes life easier than ever,[],B00ZV9RDKK,B075X8471B,AEXJZDV2KWXX6A7TXVQTSRKKO2BQ,1521481746221,0,True
5.0,Five Stars,Does the job,[],B00ZV9RDKK,B075X8471B,AG4VSC4PHMS5O6BSOPXURF22CPFA,1532878996966,1,True
5.0,Great Device!,"What an easy, convenient little device! I have smart TVs but this makes it even easier and opens up a world of apps. I LOVE the Alexa voice feature as well! Highly recommend!",[],B00ZV9RDKK,B075X8471B,AFSHW2WFOQPCRNV4SNDH4NQKN6IQ,1506207498617,0,True
5.0,Love It,Cant live with out it...,[],B00ZV9RDKK,B075X8471B,AF2DKRVU35DSYPLWWGS56WIXFIZA,1537230280541,0,True
4.0,Trustworthy product,Had a tough time deciding whether or not to buy the 4K version. This is a gift and the person receiving it does not yet have a 4K tv. Cannot review as I am an apple cast member but know how these devices work and am completely satisfied with my purchase.,[],B00ZV9RDKK,B075X8471B,AFGHZCBYAK4DTERRUJP7OLC6FXSA,1545183551844,0,True
5.0,"Neat, needs some tweaking, but it works pretty well.","The voice search is kinda spotty, and you can't really search inside apps, but it does a fine job of streaming. I also signed up for Shudder (on the website, not through amazon) and it really adds some great horror movies to the availability of the prime movies.<br /><br />The remote is a bitch and a half to open at first, but then you realize that it's really something that doesn't need force to open, and then it opens easily.<br /><br />All in all, if you see one on sale, grab it if you want something cool. I upgraded from a basic Roku to this and haven't missed out on anything.",[],B00ZV9RDKK,B075X8471B,AHADZZ4H377HDPU3MSGYC4JMBOVQ,1539667255358,0,True
3.0,Just Ok. I Prefer the Roku,The Firestick for me is just ok. Nothing about it is better or easier to use than the Roku. I have both. And my preference over the two is the Roku.,[],B00ZV9RDKK,B075X8471B,AEPO4UIN26VZLOYJNVRGBMXMB6LA,1524707204459,0,True
5.0,Love it! Still discovering new things to do with ...,Love it!  Still discovering new things to do with the Fire stick every day!,[],B00ZV9RDKK,B075X8471B,AEBOZUPXR2IOM5JJOVZA6EMTM3IA,1487185084000,0,True
5.0,It has been the best addition to our house and am looking at ordering ...,I couldn't live without my FireStick. It has been the best addition to our house and am looking at ordering another for the tv in the bedroom.,[],B00ZV9RDKK,B075X8471B,AGUKQQBYY3RXQCM6QWM7LO5DHHHQ,1520431344633,0,True
5.0,Fantastic!!!!!!!!,Love it A+,[],B00ZV9RDKK,B075X8471B,AHUECXCY6NWXIKI7AUILMTYAKNJQ,1481825173000,0,True
5.0,Very satisfied,Super awesome,[],B00ZV9RDKK,B075X8471B,AFC4S6B4MGXYSZDLRAGWVB3VZLCQ,1532452230002,0,True
5.0,Great device (once you figure out how to open the ...,Great device (once you figure out how to open the back to insert the batteries!) and excellent phone support from Amazon with initial set-up.,[],B00ZV9RDKK,B075X8471B,AHOINRNHPK5LNW242JNTW4GLKQIA,1529409286400,0,True
5.0,Five Stars,Love our fire stick still learning more about it everyday.,[],B00ZV9RDKK,B075X8471B,AEC3OM2FAMJCX4FDJMQ2SIGBAF7A,1519052127099,0,True
4.0,Four Stars,Works great!,[],B00ZV9RDKK,B075X8471B,AFQTRWQCJBYHBUIH5IYQC53LXQ5Q,1478395511000,0,True
5.0,Open too new options other than cable,So far I’m happy with this item. I received as a gift.,[],B00ZV9RDKK,B075X8471B,AFBX2NYAHMLRZXLO3HSTESR3LABQ,1548551724961,0,True
3.0,So bummed.....,"I bought this Sept 9,17 worked great for a week then it started to be really hard to navigate and you had to push Key's really hard. Now no response except the voice control. Wrote a email to Amazon waiting to hear back. Amazon has awesome customer service, I will up date when I hear back.",[],B00ZV9RDKK,B075X8471B,AH6ZPFBNBHHWSZYGKHC5RL2G4XAA,1510509557212,0,True
5.0,Five Stars,Very easy to use,[],B00ZV9RDKK,B075X8471B,AHEKBRDT5XL7TUTJLSD6UBW2GJLQ,1487117917000,1,True
1.0,Trash,Worked great for 28 days. Moved it to a different Wi-Fi because I had to have my modem Replaced and now suddenly it doesn't recognize my password which I know it's correct to my internet and I have spent over 3 hours on the phone with no help . I have cancelled my subscriptions and tossed it in the trash. Buy roku,[],B00ZV9RDKK,B075X8471B,AETSOCGXTV7VMDBUNG4OWQGFD7TA,1497640299901,1,True
5.0,Five Stars,We love the new remote with the voice feature!<br />Excellent product.  Great value!,[],B00ZV9RDKK,B075X8471B,AEDUFD4SI3SNGPI2LMXAUQM4APFA,1515603911590,0,True
5.0,Can't beat it for the size and money.,"I have the latest Apple TV, and frankly I like the Fire TV Stick better, I am sorry to say as a big Apple fan. I hope Apple updates everything.  Apple got a little *too* fancy with the user interface to the point of having some awkward features and being a little counter intuitive.  Whereas the Fire TV Stick is simple, logical, easy to use, nice picture. Great product for the low price. Highly recommend to get your Amazon or Netflix fix (or whatever else - do they support HBO? I don't know).",[],B00ZV9RDKK,B075X8471B,AGPWEJVZ7ZM5FTZSMPQ5KSHYCIXQ,1490729141000,1,True
5.0,Gives me everything I want.,"I've been streaming from my tablet for my upstairs, unsmart TV. I'm also clumsy and dropped my tablet once too many times. I got this to view Amazon Prime offerings with and I was tickled pink to find Netflix, Hulu, and Sling TV on it, too! We cut the cord over a year ago and never looked back. Glad I don't have to replace my tablet or my TV to get the same channels upstairs!<br /><br />Hey Amazon, can you get Destination America on that thing? That's the only channel we do not have since we left cable, well that and Pop. I live without both just fine, but sometimes there are shows that I'd like to see before they are out on Hulu, Netflix, and even Amazon... although most get to 1 of those 3 in time... patience is all I need, right? LOL",[],B00ZV9RDKK,B075X8471B,AEO7A4622PEK7WMBQZZZQB2LNK2Q,1524425748772,0,True
4.0,Four Stars,ok,[],B00ZV9RDKK,B075X8471B,AEXBHY6S7PMEVAQC7TVE2RNM3R3Q,1532465209969,0,True
5.0,Works well!!,"The fire stick was easy to set up and works perfectly. We disconnected our DIRECTV last spring and began streaming Hulu, Netflix, PureFlix, and networks on our devices. The fire stick allows us to stream using a TV so we can watch together. We use it a couple of times a week.",[],B00ZV9RDKK,B075X8471B,AFSYLSITUKYVA3B2HF22RFHGJSPQ,1502329616187,0,True
5.0,A gift definately worth keeping this Christmas season.,"Easily enstalled and for the low cast of Amazon prime great series and movies just a click or two away.  Alexa however often doesn't understand programming requests.  But it's possible to find things without &#34;her&#34; help.  Love ❤️ the original programming, BBC series and movies!",[],B00ZV9RDKK,B075X8471B,AENKCNULVBLJOFG6CALGIH27T5NQ,1483909947000,0,True
5.0,We were torn: Fire Stick vs. Apple TV,We were torn between the fire stick and the Apple TV. We are an Apple family but have come to love amazon and the echo dot. So we took a gamble and went with the fire stick cause it is $100 less!! We could not be more satisfied. We cut cable and signed up for DirecTV now. We love our amazon fire stick! It is easy to use and reliable.,[],B00ZV9RDKK,B075X8471B,AEPYXMMWADD5NUKMOCIJ5UIAWZ5Q,1513641783473,0,True
5.0,Must buy Now! Don't wait! Join me in binge watching,"This is something I should have purchased so long ago I could just kick myself in the butt if I could! Omg so very easy to use! I have zero technical skills and usually rely on other people to assist me but this was SUPER easy! Instant happiness as I plugged in the stick in the back of my TV, plugged a cord in the wall and wam! Instant gratification! I had a beautiful little remote that literally guides me through all my options! I am able to watch my Netflix and Amazon and a crap ton of other things that I have not explored yet! This is your answer if your paying crazy amounts of money for cable or dish service! This is a dream come true! Happiness! Except that I have gained a few pounds from being a couch potato due to binge watching!!! Well worth the money! Highly recommend!",[],B00ZV9RDKK,B075X8471B,AFC3TJNQCEYEFWU5DZIKJMH3IJPA,1497647560678,8,True
3.0,My old one is faster. This one is slow ...,My old one is faster. This one is slow and freezes and for some reason the Hulu app refuses to load. which is weird since my old one was purchased in 2014 I believe.,[],B00ZV9RDKK,B075X8471B,AFDP2LUIMQLIO62PZ3LONU6N2SUA,1529005445816,0,True
5.0,Nice,Good,[],B00ZV9RDKK,B075X8471B,AH7Q723AU7L3YOOTAN7LZWVYN7UQ,1565446765286,0,True
5.0,Excellent product,Love it.,[],B00ZV9RDKK,B075X8471B,AHEKLRNCOIOJ3ZCGUGFOPDVMFKTA,1545871976551,0,True
1.0,Definitely not for me. All I could get were ...,Definitely not for me. All I could get were some of the movies and I already have Netflix. I had to sign up and buy all the apps to watch channels. I don't understand what the difference is.,[],B00ZV9RDKK,B075X8471B,AHB62BUMZQHLC65Z3J2AOQT4CBRA,1505495990359,0,True
5.0,aeesome,Awesome love it.  Should have purchased sooner.,[],B00ZV9RDKK,B075X8471B,AH6O5P6JN4SZ7E7ADUE56ILJMPRA,1503250251118,0,True
5.0,Firesticks are awesome,"I purchased two of these with the voice.. I've had a total of 5 fire sticks now.  I'm a fan..  only thing better is my smart TV.<br /><br />The voice part works pretty good, took some getting used to though.  I keep forgetting that voice button is there until I've half way typed what i am looking for.<br /><br />I am a real person, that really bought this item.  I did NOT receive this item free or discounted for for my review.  Please help get the REAL reviews to the top by clicking &#34;helpful&#34; just below this review.  Thanks in advance",[],B00ZV9RDKK,B075X8471B,AEEHOCZULNZBW2LTZKZRMVMGFGRA,1518036461072,1,True
5.0,Five Stars,So far so good.,[],B00ZV9RDKK,B075X8471B,AHGJX7LN76FZXVSF3UQQSLAMMZ7Q,1522949873218,0,True
5.0,Fire Stick-what a concept!,Love it. Was not sure it would work with our 6 year old HDTV so called and actually got to speak with a live person! Asked her all my questions before ordering and she was a doll and very informative.<br />Got the Fire Stick the next day and was able to set up in 5 mins and voila it worked!  So happy.,[],B00ZV9RDKK,B075X8471B,AGJJSAIOQLXVFJLNIVLREAZZGH2Q,1527277273656,0,True
1.0,Very disappointed.,I should have read the item reviews.  It does not work.,[],B00ZV9RDKK,B075X8471B,AGQRSEV7SZTIVO43DPFX7OSIB2EA,1535852532823,0,True
3.0,Energizer Bunny met its match,Eats batteries. 3 sets in less than a month,[],B00ZV9RDKK,B075X8471B,AE7GTT3YYEV5JLQ36KMYP2M73L2A,1524752022154,0,True
5.0,Great Product!,"We love our Fire Stick! It was so easy to install and it has great wifi reception. I liked the booster that came with it, that has come in handy. I will be buying a second one. I really like all of the apps, the only thing I wish it had was youtube.",[],B00ZV9RDKK,B075X8471B,AGB5ZUUNOV4R7RB7ZZYSCXD2N3VQ,1524575598336,0,True
2.0,Remote battery compartment is faulty,"The remote does not work unless the batteries are manually pushed into the contacts. I struggled with the unit initially, put it aside, tried on a couple more occasions (changed batteries, looked up user manual...not being a &#34;techie&#34; I thought it was me.) It's really no good without a usable remote. Of course, the return window is closed. Had to download an app to operate from my phone. Not really impressed at all.",[],B00ZV9RDKK,B075X8471B,AHTCZ4KYEFBH5I3Q63UZARAJJ2FA,1497971789309,0,True
5.0,Five Stars,"Great tool, easy-to-use and contains a lot accessibility to a wide variety of channels.",[],B00ZV9RDKK,B075X8471B,AEW2JUIUQ4LQKNIIQMDTBNUGR5LA,1515532370550,0,True
5.0,Love it.,Great purchase. Very happy.  Not hard to setup. Will be getting three more- for my siblings.,[],B00ZV9RDKK,B075X8471B,AE4T7QZ67MVG7ENOITXWBYEVGAJA,1532141379279,0,True
5.0,Fire Stick with Alexas Voice Remote,I am 85 so have not installed this yet.  Waiting for family help.,[],B00ZV9RDKK,B075X8471B,AHW6VLR3YTYKYNTMNCWDVAOASNVA,1532619906548,0,True
4.0,Four Stars,Worked very well,[],B00ZV9RDKK,B075X8471B,AGTSEFJD3IIPPRCVTEVELOZVEB7A,1513695266537,0,True
5.0,Look it,"Works as expected. Hate the drama with YouTube, but there is a good work-around.",[],B00ZV9RDKK,B075X8471B,AEMXP4O4YDHEEH2BHX3BFCJ2QAWQ,1516383922881,1,True
5.0,Bye bye cable!!,"I love that you just plug it in, download apps and you’re ready to go! Super easy and is saving us a fortune on cable!!",[],B00ZV9RDKK,B075X8471B,AGO3NWZUXPFAMVFJWDIII7IZ57GA,1537723166246,0,True
3.0,I don't really have anything good to say about the sticks,I don't really have anything good to say about the sticks.  Their slow.  Go with the firebox it's way more responsive and is faster and gives smooth video. I'd recommend the roku express over this.  Sling is horrible on this as well.,[],B00ZV9RDKK,B075X8471B,AHXO5KWH7Q2A2UTTLGQWIIR2ONPQ,1485029576000,1,True
1.0,Does not work with the Apps and Charter Communications,"Does not work with the apps and charter communications. Charter Communications is not listed as a provider so we can not sign into the apps, like Disney Junior, to watch free episodes. Will have to switch to Roku. Don't love the voice search because it goes to Amazon instead of Netflix, when that's the app I'm on.",[],B00ZV9RDKK,B075X8471B,AFC5CRVVGPCGP4EYA7EMZDM65LSQ,1482031467000,1,True
4.0,Not what expected,Purchased because I love to watch movies and I was tired of borrowing a family members but they have the older generation and it works much better than this one,[],B00ZV9RDKK,B075X8471B,AFRDUJKOLMHUS2YNB6QXNXQ5Y2EQ,1547351154060,0,True
3.0,Use roku more,Like roku better,[],B00ZV9RDKK,B075X8471B,AFGLVRWM6KJYCGLHOLYQFORFACAQ,1572927299279,0,True
5.0,Must Purchase,"Was a gift, they love it.",[],B00ZV9RDKK,B075X8471B,AHSWSWODXVGGUXDBT6CZQCWPJUZA,1545629880826,0,True
5.0,Five Stars,Works great,[],B00ZV9RDKK,B075X8471B,AF5U4Z3HQ4L4R3AX4FV37XPY53XA,1501117640876,0,True
5.0,Five Stars,Love mine so I bought one for my mom too.,[],B00ZV9RDKK,B075X8471B,AEL372W7LXNKUVQLOGE4QTKONNGA,1514470365297,0,True
4.0,Four Stars,I still do not know how to stream line things into it,[],B00ZV9RDKK,B075X8471B,AGUQDCDE6EIGWJCFRVKOKOYR2J3A,1483643117000,0,True
5.0,Interesting but frustrating -- I need a cable sub for half the content?,"Why would I need this device, then? It works great, sets up easily, good picture, quick response -- but I need a cable subscription to watch ESPN? What's the point, then? If I had cable service, I'd just watch that, correct? This is a neat gadget but the content is lacking. The photo upload service requires a later revision of the Mac OS which I am not interested in. I'm just not comprehending what this thing is actually good for beyond watching NFL Thursday night games, and I can do that via my Prime subscription on my laptop.<br /><br />Interesting but frustrating.",[],B00ZV9RDKK,B075X8471B,AE2ODZ4VYQ5FNNCONSHSNZM7PHSQ,1538170949468,0,True
5.0,Five Stars,GREAT!,[],B00ZV9RDKK,B075X8471B,AEYFUZ2WMRQKZGCDV5POYHNZMTNQ,1507143365275,0,True
5.0,Great deal!,My friend just bought a smart TV and loved this Fire Stick! It's a great price and fast shipping.,[],B00ZV9RDKK,B075X8471B,AGRK2KN7Q7FS3XAXAUSDCMKWDTSA,1516721529594,0,True
3.0,This product is okay!!,This product was only OK and I would say that $25 for this product is OK. I have had small problems with it but all in all it is good for person who does not have cable.,[],B00ZV9RDKK,B075X8471B,AGJ3GR3DW6UZ7MWKGX7LIEQOEXVQ,1512269924709,0,True
5.0,Enjoy,One of the best purchases I’ve ever made. Now that I have Amazon prime I’ve cut back my cable bill substantially.,[],B00ZV9RDKK,B075X8471B,AFNF2Z3MUSN44ULCMEM6HATYBGNQ,1541822079465,0,True
1.0,Do not buy,"The worst thing I’ve bought in a while, super slow, apps load slow, can’t get shows to work. My roommates roku works like a charm and they are plugged in next to each other.",[],B00ZV9RDKK,B075X8471B,AGI7BGP3QHF33HRD765EEEQPSQLQ,1537830088925,0,True
5.0,Firestick,"Did Netflix tonight on Firestick, and audio and video were not coordinated.  Don't know whether it was the movie or Firestick.  First time, so will try again.",[],B00ZV9RDKK,B075X8471B,AHIU4AGKFODM25JDHN6GGMMN7GAQ,1546757882637,0,True
5.0,Nice improvements!,So far enjoying the improvements.,[],B00ZV9RDKK,B075X8471B,AHQDISLPSEEUIU2YLKYQPCNYYMTA,1481604643000,0,True
5.0,Love it! Getting rid of cable was the best ...,Love it! Getting rid of cable was the best decision ever. I went to several stores looking for a firestick and found it on Amazon. Setting it up was a breeze.,[],B00ZV9RDKK,B075X8471B,AHAJPRNPJHLD5KP63FI2GQYRSD6Q,1500508877498,0,True
5.0,Glad I have it,Works well,[],B00ZV9RDKK,B075X8471B,AENQLNJRODPGBYYHHJJANEN53NRA,1542727432208,0,True
4.0,the device is a good deal/ Not For Xfinity Cable,Good device. Provides excellent quality on TV.  Snappy performance.  Still learning what I can or can't do with this thing. Having some problems sideloading any other apps. Amazon is not sure if this will be updsted to the newest software and that's going to upset Alot of customers.  Several of the apps require a subscription to your cable provider. Guess what?  Xfinity customers are one of the few not compatible.  That is a major letdown.  Shame on Xfinity but what else is new.,[],B00ZV9RDKK,B075X8471B,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,1507167534315,1,True
5.0,Great Product - Will not go back to cable.,"Got rid of cable and just kept high speed Internet. Signed up for SlingTV and along with my Amazon Prime benefits, I can say that I am not missing anything that I used to watch through cable. I am saving over $100 a month using this product.",[],B00ZV9RDKK,B075X8471B,AGSXMEZIODYAY23IPWMVZBEBSNYA,1532006701879,0,True
3.0,"Good, to bad my internet it's not fast enough ...","Good, to bad my internet it's not fast enough to support this item I don't like the you can get billed to your account if you choose the wrong selection",[],B00ZV9RDKK,B075X8471B,AHC3RVCPU3DSQMW5M6455XJQU76Q,1485757162000,0,True
5.0,Fire Tv,great product,[],B00ZV9RDKK,B075X8471B,AEUVSQOZJGGH73U3POUGKKBZNYHA,1533753358393,0,True
5.0,Best streaming player available,"I threw away another streaming product after using the Fire TV.  I first received one as a gift.  It performs so well that I had to have a second and got rid of a competing product in favor of the Fire TV.  I love the way you can instantly skip back and ahead when watching video with it, without buffering.  It was easy to connect and install and the remote works well.  These are very easy to use and supports all of the major streaming channels.  If you are looking to add streaming to a TV, this is definitely the way to go!",[],B00ZV9RDKK,B075X8471B,AHJOI2JU7WF3FCUBPNPEDJLMFHCQ,1519678727800,0,True
4.0,worth $40,"i have both fire stick and fire tv and the only difference is the firestick is a little slower than the fire tv, other than that its well worth $40",[],B00ZV9RDKK,B075X8471B,AFY7GEDDSOJGHFIT4Z476L62Q5IA,1533424042812,0,True
5.0,A must have for today's world.,Love it.  Thanks Amazon for putting this on sale on Prime day. :-),[],B00ZV9RDKK,B075X8471B,AELR5XQG7SAE2KBT4E6UC5MF6LUQ,1533437069680,0,True
5.0,I ❤ Alexa!,"Love this for movies, have not disconnected the cable cord yet but it may be coming soon. I don't watch much TV",[],B00ZV9RDKK,B075X8471B,AE4TKLA6WWOTFN6TR23BL7NWR2EQ,1536112128234,0,True
5.0,Better than my chromecast so far,"Had for a week, loving it so far.",[],B00ZV9RDKK,B075X8471B,AEWVHEL26TZP2OBXZALFBEZCPN2Q,1485493417000,0,True
5.0,Nice improvements,Love the new Fire TV Stick with Alexa Voice Remote. I wish it would work with Echo Dot. Much smoother and quicker than old Fire TV Sick,[],B00ZV9RDKK,B075X8471B,AGIE2XXXZKFDE3PGZ73GZ3W2XMPA,1502662162080,1,True
5.0,amazing media device!,"this is great! this is the best media stick you can buy if you have Amazon Prime. the features, speed and convenience are amazing and top notch. would highly recommend to anyone looking for a media stick!",[],B00ZV9RDKK,B075X8471B,AEIOHJKR5OXQMVKGJISQWOSK7GIQ,1517336957764,0,True
5.0,Great device.,"For me, this is easier and better than the full Fire TV. I use it in conjunction with Apple TV, and switch between the two, with no cable box.",[],B00ZV9RDKK,B075X8471B,AG7IBD4EPP6H3YUNAKJ65VC4X7XA,1502814257210,0,True
3.0,Old Fire TV Stick,"Okay but this product is not used anymore.  Consider new version 3 or a 4k version.  They are okay,  heard Roku is better...",[],B00ZV9RDKK,B075X8471B,AHDR3LEX6SEAML3Q4KFOR43WRWNA,1556160181044,0,True
5.0,Five Stars,My adult son loves it!!!,[],B00ZV9RDKK,B075X8471B,AH6ITWSSAXBOYH5452V6HW6RDDHQ,1483473256000,0,True
4.0,Compare Firestick to Roku 3,"I've been using Roku 3 for about a year and a half and decided to try the fire stick. And so I left the Roku 3 connected when I installed the fire stick to compare. I do like the user interface much better, but for some unknown reason the Roku is more responsive on some apps.<br />I am a news person. I have noted that when I can't get a news app up on the Fire stick I can on Roku. Kind of silly, but consistently true for the last month.",[],B00ZV9RDKK,B075X8471B,AGLJ7WI2HQJW55B7B7ON7JNSF5YA,1507991684959,0,True
1.0,Wasted my money,"Started watching YouTube on Amaazon the video I was watching froze up for 5 days than the Firestick went black and now it does not come on so I watched it for less than a week, wasted my money on that Firestick with Alexis.",[],B00ZV9RDKK,B075X8471B,AHCNOHR6BSEOXJRFKJIGHJ4MBEWQ,1521588698571,0,True
5.0,Five Stars,Works like a charm! love it!,[],B00ZV9RDKK,B075X8471B,AF6QW4G62AOEVTRWE3WAAI7MGMLQ,1492881147000,0,True
5.0,works great,I love this remote control and amazon prime shows it works great,[],B00ZV9RDKK,B075X8471B,AG4W3EFLRRMFH7E2DJKLHWFRJTSA,1544021420220,0,True
5.0,Took back the cable box yesterday!,Took back the cable box yesterday!,[],B00ZV9RDKK,B075X8471B,AEVQZEIMZMNZMWDZ4EPVX5RHVIOQ,1524781242984,0,True
5.0,Five Stars,Love this. Perfect for my everyday life. Alexa is awesome.,[],B00ZV9RDKK,B075X8471B,AED65UBGGX5CELZEURAFJGR5HHHA,1520429588391,0,True
